site_no,date,mean
09085000,2021-09-22,5.959375
09085000,2021-09-23,5.303125
09085000,2021-09-24,5.954166666666667
09085000,2021-09-25,6.007291666666666
09085000,2021-09-26,5.481052631578947
09085000,2021-09-27,5.636458333333334
09085000,2021-09-28,5.638541666666667
09085000,2021-09-29,7.8125
09085000,2021-09-30,14.582051282051282
09085000,2021-10-01,13.334375
09085000,2021-10-02,12.316666666666666
09085000,2021-10-03,14.9
09085000,2021-10-21,3.6033333333333335
09085000,2021-10-22,3.8697916666666665
09085000,2021-10-23,3.5541666666666667
09085000,2021-10-24,3.5625
09085000,2021-10-25,3.725
09085000,2021-10-26,4.929166666666666
09085000,2021-10-27,5.59375
09085000,2021-10-28,4.898958333333333
09085000,2021-10-29,4.071875
09085000,2021-10-30,4.158947368421052
09085000,2021-10-31,4.107291666666667
09085000,2021-11-01,3.8697916666666665
09085000,2021-11-02,4.414583333333334
09085000,2021-11-03,5.639583333333333
09085000,2021-11-04,5.085416666666666
09085000,2021-11-05,4.246875
09085000,2021-11-06,4.197894736842105
09085000,2021-11-07,4.04375
09085000,2021-11-08,3.95625
09085000,2021-11-09,3.6354166666666665
09085000,2021-11-10,3.9125
09085000,2021-11-11,3.9302083333333333
09085000,2021-11-12,3.746875
09085000,2021-11-13,3.767708333333333
09085000,2021-11-14,3.669791666666667
09085000,2021-11-15,3.571875
09085000,2021-11-16,3.5572916666666665
09085000,2021-11-17,3.3604166666666666
09085000,2021-11-18,3.097916666666667
09085000,2021-11-19,2.888541666666667
09085000,2021-11-20,3.1479166666666667
09085000,2021-11-21,3.259375
09085000,2021-11-22,3.1510416666666665
09085000,2021-11-23,2.9302083333333333
09085000,2021-11-24,3.4125
09085000,2021-11-25,3.2197916666666666
09085000,2021-11-26,2.75
09085000,2021-11-27,3.1645833333333333
09085000,2021-11-28,3.189583333333333
09085000,2021-11-29,3.136458333333333
09085000,2021-11-30,3.2510416666666666
09085000,2021-12-01,3.1354166666666665
09085000,2021-12-02,3.2020833333333334
09085000,2021-12-03,3.3739583333333334
09085000,2021-12-04,3.3375
09085000,2021-12-05,3.2854166666666664
09085000,2021-12-06,3.190625
09085000,2021-12-07,3.5072916666666667
09085000,2021-12-08,3.448421052631579
09085000,2021-12-09,3.4875
09085000,2021-12-10,4.3625
09085000,2021-12-11,3.723333333333333
09085000,2021-12-12,3.109375
09085000,2021-12-13,4.00421052631579
09085000,2021-12-14,5.651041666666667
09085000,2021-12-15,6.459375
